"season","site_status","catch_per_trap"
"rainy season","Absent",0.01701416579251333
"rainy season","Absent",0.01622027947779053
"rainy season","Absent",0.011117320293506658
"rainy season","Absent",0.006164113181474674
"rainy season","Absent",0.008512896755644957
"rainy season","Absent",0.009964090588936866
"rainy season","Absent",0.013977910735759422
"rainy season","Absent",0.0191763601641389
"rainy season","Absent",0.01565656439156898
"rainy season","Absent",0.02007251123870499
"rainy season","Absent",0.02506564739386459
"rainy season","Absent",0.017671572570107458
"rainy season","Absent",0.01758839446217034
"rainy season","Absent",0.028427280894904434
"rainy season","Absent",0.015556200093271293
"rainy season","Absent",0.013110340618042412
"rainy season","Absent",0.024984123895997166
"rainy season","Absent",0.024444354243779633
"rainy season","Absent",0.02791846447260255
"rainy season","Absent",0.03364973157136627
"rainy season","Absent",0.035367636505769344
"rainy season","Absent",0.027582347064558546
"rainy season","Absent",0.015998840949860878
"rainy season","Absent",0.007169287512139807
"rainy season","Absent",0.009528309159356433
"rainy season","Absent",0.012227423768509577
"rainy season","Absent",0.017295222010300954
"rainy season","Absent",0.01927016951037702
"rainy season","Absent",0.013035107299304242
"rainy season","Absent",0.014506114917580727
"rainy season","Absent",0.023549445604664845
"rainy season","Absent",0.011966095537096468
"rainy season","Absent",0.016368393978783754
"rainy season","Absent",0.015281168892031462
"rainy season","Absent",0.012313328320319658
"rainy season","Absent",0.019993741088116745
"rainy season","Absent",0.02798593266152837
"rainy season","Absent",0.029795342191080283
"rainy season","Absent",0.022332282535845058
"rainy season","Absent",0.022721197037667878
"rainy season","Absent",0.021868938112478545
"rainy season","Absent",0.02683779832132966
"rainy season","Absent",0.029177366212067235
"rainy season","Absent",0.01939635727254867
"rainy season","Absent",0.010882513978991815
"rainy season","Absent",0.011545067378844828
"rainy season","Absent",0.012433634733425706
"rainy season","Absent",0.017269816711415344
"rainy season","Absent",0.015951075859815804
"rainy season","Absent",0.010987214504188797
"rainy season","Absent",0.01833004064004755
"rainy season","Absent",0.010469803732263383
"rainy season","Absent",0.02304489521023699
"rainy season","Absent",0.02162481026663304
"rainy season","Absent",0.013291880179670342
"rainy season","Absent",0.04068336469251757
"rainy season","Absent",0.022415535755717298
"rainy season","Absent",0.027266593702297094
"rainy season","Absent",0.030438531183332992
"rainy season","Absent",0.041847425552840586
"rainy season","Absent",0.03193326891343657
"rainy season","Absent",0.024925846545496393
"rainy season","Absent",0.025293116382807408
"rainy season","Absent",0.02687655321924138
"rainy season","Absent",0.03616783829286578
"rainy season","Absent",0.020250718592698887
"rainy season","Absent",0.017993384795426844
"rainy season","Absent",0.053623117888513
"rainy season","Absent",0.04351746183244546
"rainy season","Absent",0.07023419347500359
"rainy season","Absent",0.06505618485924172
"rainy season","Absent",0.03404633118713175
"rainy season","Absent",0.02582203711216966
"rainy season","Absent",0.013770619199067885
"rainy season","Absent",0.017309340671091536
"rainy season","Absent",0.023681645082263166
"rainy season","Absent",0.015344027018368928
"rainy season","Absent",0.01631348846792836
"rainy season","Absent",0.026658026279477626
"rainy season","Absent",0.0193295937990455
"rainy season","Absent",0.025059331646538917
"rainy season","Absent",0.020837188083822174
"rainy season","Absent",0.04211981432350243
"rainy season","Absent",0.11077296861522
"rainy season","Absent",0.06213217551423047
"rainy season","Absent",0.08931152857930423
"rainy season","Absent",0.036977339496505134
"rainy season","Absent",0.02921511694717021
"rainy season","Absent",0.03387288287128566
"rainy season","Absent",0.027466752657651018
"rainy season","Absent",0.0390807601840327
"rainy season","Absent",0.048074278279830567
"rainy season","Absent",0.030267868641701057
"rainy season","Absent",0.035351586778320586
"rainy season","Absent",0.013864744885160166
"rainy season","Absent",0.01004881059738195
"rainy season","Absent",0.008724152066252697
"rainy season","Absent",0.01739180779517037
"rainy season","Absent",0.017314672769119185
"rainy season","Absent",0.010147052598989965
"rainy season","Absent",0.010000901900549699
"rainy season","Absent",0.010195746045969152
"rainy season","Absent",0.011465681759807006
"rainy season","Absent",0.010234140908814648
"rainy season","Absent",0.0143716465929972
"rainy season","Absent",0.015695095562252525
"rainy season","Absent",0.020708914898458854
"rainy season","Absent",0.019018705197944616
"rainy season","Absent",0.011666049588196352
"rainy season","Absent",0.01688480793665902
"rainy season","Absent",0.020007061354837888
"rainy season","Absent",0.018990071291593146
"rainy season","Absent",0.01727368558365622
"rainy season","Absent",0.013198791587261822
"rainy season","Absent",0.008742859228196417
"rainy season","Absent",0.009383898349599514
"rainy season","Absent",0.010900626656255708
"rainy season","Absent",0.006886591629671425
"rainy season","Absent",0.02742026336619611
"rainy season","Absent",0.023745149522285843
"rainy season","Absent",0.020380596147921405
"rainy season","Absent",0.03388157238012401
"rainy season","Absent",0.022858711203600814
"rainy season","Absent",0.027093024032730752
"rainy season","Absent",0.03139140969779975
"rainy season","Absent",0.017829663142901492
"rainy season","Absent",0.03935776468304862
"rainy season","Absent",0.03375779248060435
"rainy season","Absent",0.03693886611495878
"rainy season","Absent",0.013615819005772604
"rainy season","Absent",0.01768166945575551
"rainy season","Absent",0.020047736988573508
"rainy season","Absent",0.024396709800916853
"rainy season","Absent",0.03179395823045191
"rainy season","Absent",0.028825438513074193
"rainy season","Absent",0.019960818538435666
"rainy season","Absent",0.02111402008817814
"rainy season","Absent",0.014979195608975837
"rainy season","Absent",0.014149980966747204
"rainy season","Absent",0.03951902806112154
"rainy season","Absent",0.035808123425111416
"rainy season","Absent",0.03980554718086861
"rainy season","Absent",0.03271632795040713
"rainy season","Absent",0.05970425428901527
"rainy season","Absent",0.02309948398535992
"rainy season","Absent",0.031189305979145616
"rainy season","Absent",0.0295417725086792
"rainy season","Absent",0.016579023952109903
"rainy season","Absent",0.010227286330945752
"rainy season","Absent",0.009380782474377326
"rainy season","Absent",0.009939645727951182
"rainy season","Absent",0.003898068909050684
"rainy season","Absent",0.0038641946061099236
"rainy season","Absent",0.002149721457256344
"rainy season","Absent",0.0029897903831708683
"rainy season","Absent",0.008348494965649494
"rainy season","Absent",0.010497386054517123
"rainy season","Absent",0.009266977540318275
"rainy season","Absent",0.031130728280194798
"rainy season","Absent",0.013840253672814527
"rainy season","Absent",0.012696244981307477
"rainy season","Absent",0.031408114370808024
"rainy season","Absent",0.03413175828853764
"rainy season","Absent",0.047957931952931236
"rainy season","Absent",0.05187302880982479
"rainy season","Absent",0.031602343491994686
"rainy season","Absent",0.02550721310383431
"rainy season","Absent",0.025916978098518745
"rainy season","Absent",0.021489002206527448
"rainy season","Absent",0.0295680911737446
"rainy season","Absent",0.019387146190649344
"rainy season","Absent",0.024894758491987985
"rainy season","Absent",0.02247137504394764
"rainy season","Absent",0.023405098400212408
"rainy season","Absent",0.021867363605617366
"rainy season","Absent",0.021044648062348625
"rainy season","Absent",0.023569094034555513
"rainy season","Absent",0.010875630790123726
"rainy season","Absent",0.009607742453368288
"rainy season","Absent",0.018393903514556064
"rainy season","Absent",0.016371127728839977
"rainy season","Absent",0.026198018522167545
"rainy season","Absent",0.025064394142826435
"rainy season","Absent",0.01761236617645954
"rainy season","Absent",0.02283725694812996
"rainy season","Absent",0.03522022808243232
"rainy season","Absent",0.045721848956724404
"rainy season","Absent",0.05884045208410202
"rainy season","Absent",0.054808192391848275
"rainy season","Absent",0.04469051465464696
"rainy season","Absent",0.025150990487778965
"rainy season","Absent",0.020632144639143608
"rainy season","Absent",0.021405615175380636
"rainy season","Absent",0.017825237300132225
"rainy season","Absent",0.04345184350402062
"rainy season","Absent",0.01943658624599557
"rainy season","Absent",0.01842390265638534
"rainy season","Absent",0.027908013756000234
"rainy season","Absent",0.03466793439815369
"rainy season","Absent",0.012998362382922225
"rainy season","Absent",0.00856279776948685
"rainy season","Absent",0.006195850408230732
"rainy season","Absent",0.01228804764775635
"rainy season","Absent",0.01750574790967121
"rainy season","Absent",0.027651328642452438
"rainy season","Absent",0.01687115365094155
"rainy season","Absent",0.013814852464970146
"rainy season","Absent",0.014818275928364343
"rainy season","Absent",0.010203925293754522
"rainy season","Absent",0.00892590996188429
"rainy season","Absent",0.010073117875153196
"rainy season","Absent",0.007695958177115397
"rainy season","Absent",0.01621581951420723
"rainy season","Absent",0.015463219661034177
"rainy season","Absent",0.018958877262907112
"rainy season","Absent",0.017701445076408445
"rainy season","Absent",0.018405403297560498
"rainy season","Absent",0.020782001071347086
"rainy season","Absent",0.019222411789263615
"rainy season","Absent",0.01798637054221263
"rainy season","Absent",0.014845655729509352
"rainy season","Absent",0.015469963094768125
"rainy season","Absent",0.016752977086447414
"rainy season","Absent",0.018066010121560356
"rainy season","Absent",0.030543908734626018
"rainy season","Absent",0.02343585885241835
"rainy season","Absent",0.017861977274557003
"rainy season","Absent",0.02327110073584601
"rainy season","Absent",0.022789472092276688
"rainy season","Absent",0.021037031278471115
"rainy season","Absent",0.020759983821415466
"rainy season","Absent",0.027931561303406956
"rainy season","Absent",0.040021266646102976
"rainy season","Absent",0.0324899294740702
"rainy season","Absent",0.039568774282234966
"rainy season","Absent",0.030388865624875985
"rainy season","Absent",0.0132094341016383
"rainy season","Absent",0.013168535093176158
"rainy season","Absent",0.010466255070330326
"rainy season","Absent",0.012240208105000079
"rainy season","Absent",0.010891419517295227
"rainy season","Absent",0.00973613847900354
"rainy season","Absent",0.01218146432742725
"rainy season","Absent",0.014206084787436022
"rainy season","Absent",0.01802180257312236
"rainy season","Absent",0.025835855598140063
"rainy season","Absent",0.02844300552869983
"rainy season","Absent",0.026205299963224238
"rainy season","Absent",0.02060970289002561
"rainy season","Absent",0.023117288996270236
"rainy season","Absent",0.003958041289286735
"rainy season","Absent",0.008151780576072206
"rainy season","Absent",0.015767080896376864
"rainy season","Absent",0.014323689557105551
"rainy season","Absent",0.025913298148911364
"rainy season","Absent",0.038375547733153416
"rainy season","Absent",0.034836276743565917
"rainy season","Absent",0.02967198334792539
"rainy season","Absent",0.03118073945345932
"rainy season","Absent",0.034524847389023415
"rainy season","Absent",0.04792202826530631
"rainy season","Absent",0.03405630822373405
"rainy season","Absent",0.029454841061498777
"rainy season","Absent",0.02016832448750893
"rainy season","Absent",0.01387892189765222
"rainy season","Absent",0.04044905491611116
"rainy season","Absent",0.03411708478750238
"rainy season","Absent",0.05292574423452963
"rainy season","Absent",0.0455538106572181
"rainy season","Absent",0.026546854842165794
"rainy season","Absent",0.03177406144094452
"rainy season","Absent",0.03935274728147023
"rainy season","Absent",0.018388551667364864
"rainy season","Absent",0.05385967638847732
"rainy season","Absent",0.0216007768426768
"rainy season","Absent",0.03171752220065669
"rainy season","Absent",0.02152250816633031
"rainy season","Absent",0.02163166641813016
"rainy season","Absent",0.028979749094842782
"rainy season","Absent",0.039406362143133526
"rainy season","Absent",0.03836745134678053
"rainy season","Absent",0.026678774293854114
"rainy season","Absent",0.030192008766427893
"rainy season","Absent",0.04017437196353912
"rainy season","Absent",0.04902690744786532
"rainy season","Absent",0.03587390959244347
"rainy season","Absent",0.04008606545290483
"rainy season","Absent",0.02864515099167606
"rainy season","Absent",0.03533698958750851
"rainy season","Absent",0.04006375174437359
"rainy season","Absent",0.03541198347086268
"rainy season","Absent",0.023683894945412787
"rainy season","Absent",0.01808992727065674
"rainy season","Absent",0.016769307466075346
"rainy season","Absent",0.00749329993280928
"rainy season","Absent",0.007038916689395907
"rainy season","Absent",0.01416190026804285
"rainy season","Absent",0.012721064976592316
"rainy season","Absent",0.00742860938462742
"rainy season","Absent",0.004039085395059803
"rainy season","Absent",0.004113273892694442
"rainy season","Absent",0.0038065576583220222
"rainy season","Absent",0.0036001563640679587
"rainy season","Absent",0.005916530890953446
"rainy season","Absent",0.016648409377535357
"rainy season","Absent",0.013398573941026268
"rainy season","Absent",0.008220041674799118
"rainy season","Absent",0.005958056152573865
"rainy season","Absent",0.009270332793452048
"rainy season","Absent",0.024068676840764077
"rainy season","Absent",0.021080138186366126
"rainy season","Absent",0.01567235416518463
"rainy season","Absent",0.01222889114740277
"rainy season","Absent",0.015949528680496806
"rainy season","Absent",0.02839338737030414
"rainy season","Absent",0.019592822084484787
"rainy season","Absent",0.015480424325317741
"rainy season","Absent",0.017446172419165996
"rainy season","Absent",0.017302764371212635
"rainy season","Absent",0.01932810547762408
"rainy season","Absent",0.021943309331080293
"rainy season","Absent",0.03235530447728357
"rainy season","Absent",0.029662519494802225
"rainy season","Absent",0.024207204100913884
"rainy season","Absent",0.04871345517952164
"rainy season","Absent",0.03696147962004787
"rainy season","Absent",0.035753825806551634
"rainy season","Absent",0.04278280968278901
"rainy season","Absent",0.013787043564130026
"rainy season","Absent",0.011662496650631652
"rainy season","Absent",0.005307868164251869
"rainy season","Absent",0.01386135675555654
"rainy season","Absent",0.011572658371427184
"rainy season","Absent",0.006157471847787053
"rainy season","Absent",0.007612801810747596
"rainy season","Absent",0.01763592965871523
"rainy season","Absent",0.00937425665877431
"rainy season","Absent",0.009018321939177313
"rainy season","Absent",0.013221552708241434
"rainy season","Absent",0.012182533906949043
"rainy season","Absent",0.012797619524505534
"rainy season","Absent",0.015728467373544296
"rainy season","Absent",0.01652142922171205
"rainy season","Absent",0.02585183226194882
"rainy season","Absent",0.019722522937182803
"rainy season","Absent",0.025330501918126188
"rainy season","Absent",0.013684629640870362
"rainy season","Absent",0.019488898173013317
"rainy season","Absent",0.0269971187941404
"rainy season","Absent",0.03721259871150594
"rainy season","Absent",0.026720182506605152
"rainy season","Absent",0.02733927406938197
"rainy season","Absent",0.024649447316059274
"rainy season","Absent",0.022509419791147043
"rainy season","Absent",0.027804566755391617
"rainy season","Absent",0.027655075651337607
"rainy season","Absent",0.013805226867712395
"rainy season","Absent",0.016031479835444118
"rainy season","Absent",0.02101697572405204
"rainy season","Absent",0.017459384171704728
"rainy season","Absent",0.01651634140507575
"rainy season","Absent",0.025137186383574494
"rainy season","Absent",0.01524151079662866
"rainy season","Absent",0.021528978804773335
"rainy season","Absent",0.01995933151284694
"rainy season","Absent",0.03051130525345542
"rainy season","Absent",0.034866911292735406
"rainy season","Absent",0.020188908692507394
"rainy season","Absent",0.011565925043843395
"rainy season","Absent",0.015375391533812158
"rainy season","Absent",0.0149380653844751
"rainy season","Absent",0.022265374950398726
"rainy season","Absent",0.0363047751329695
"rainy season","Absent",0.008381452920349414
"rainy season","Absent",0.00860111012285842
"rainy season","Absent",0.012389808989068442
"rainy season","Absent",0.025703657038149225
"rainy season","Absent",0.031584998567035116
"rainy season","Absent",0.01388893220862388
"rainy season","Absent",0.011574660614514466
"rainy season","Absent",0.011352151426750091
"rainy season","Absent",0.02035377256999776
"rainy season","Absent",0.020541870755042352
"rainy season","Absent",0.03643946093214076
"rainy season","Absent",0.013237083926161967
"rainy season","Absent",0.021684663921856227
"rainy season","Absent",0.02079836294374252
"rainy season","Absent",0.022527650796325047
"rainy season","Absent",0.01792664724868265
"rainy season","Absent",0.010783393145450192
"rainy season","Absent",0.027293863016294426
"rainy season","Absent",0.015410487420616669
"rainy season","Absent",0.02891195793689463
"rainy season","Absent",0.022073025093109717
"rainy season","Absent",0.02099752301252703
"rainy season","Absent",0.017841572697969165
"rainy season","Absent",0.016156767125787282
"rainy season","Absent",0.027955162265367078
"rainy season","Absent",0.012340657252133033
"rainy season","Absent",0.022035334509003218
"rainy season","Absent",0.0067159566132142575
"rainy season","Absent",0.005844115625231315
"rainy season","Absent",0.004261491766798144
"rainy season","Absent",0.0024666803997238666
"rainy season","Absent",0.0029184284781320555
"rainy season","Absent",0.0070815972247749255
"rainy season","Absent",0.008462733913026679
"rainy season","Absent",0.013274053683594604
"rainy season","Absent",0.01264624431480591
"rainy season","Absent",0.005010522890350631
"rainy season","Absent",0.0050641154308418545
"rainy season","Absent",0.007312574342354583
"rainy season","Absent",0.00885721409536166
"rainy season","Absent",0.014198868509206269
"rainy season","Absent",0.014948295485401301
"rainy season","Absent",0.014285089185810344
"rainy season","Absent",0.010088047215173798
"rainy season","Absent",0.003520747337913044
"rainy season","Absent",0.004041342258444741
"rainy season","Absent",0.08775082631371377
"rainy season","Absent",0.01078003603222408
"rainy season","Absent",0.026044595466601518
"rainy season","Absent",0.015110173806758677
"rainy season","Absent",0.02845330376056873
"rainy season","Absent",0.018593448341839496
"rainy season","Absent",0.02803989391971423
"rainy season","Absent",0.005586537463065464
"rainy season","Absent",0.027874722622881747
"rainy season","Absent",0.04472908579690949
"rainy season","Absent",0.042619541935984766
"rainy season","Absent",0.04593968217537063
"rainy season","Absent",0.03109105878522606
"rainy season","Absent",0.028272434357517
"rainy season","Absent",0.03708259340227661
"rainy season","Absent",0.040549637826077393
"rainy season","Absent",0.061174429218709664
"rainy season","Absent",0.04192228214371339
"rainy season","Absent",0.04639041891372696
"rainy season","Absent",0.037677284472899544
"rainy season","Absent",0.021455012026360083
"rainy season","Absent",0.02437512826398174
"rainy season","Absent",0.024725751687855006
"rainy season","Absent",0.028124589897108657
"rainy season","Absent",0.03506678124180926
"rainy season","Absent",0.02979081960140891
"rainy season","Absent",0.043214076149991364
"rainy season","Absent",0.029428637915083822
"rainy season","Absent",0.030059425698884822
"rainy season","Absent",0.022015797833090413
"rainy season","Absent",0.017318482416174195
"rainy season","Absent",0.03126331229716254
"rainy season","Absent",0.023530507694471695
"rainy season","Absent",0.039257805040014394
"rainy season","Absent",0.029821609418259613
"rainy season","Absent",0.03248268827585195
"rainy season","Absent",0.028573944724769738
"rainy season","Absent",0.014548045853293633
"rainy season","Absent",0.04618597954516889
"rainy season","Absent",0.02481269156650743
"rainy season","Absent",0.0247060037026271
"rainy season","Absent",0.011285777210184552
"rainy season","Absent",0.021309911198679057
"rainy season","Absent",0.02450505147576251
"rainy season","Absent",0.015606980451023036
"rainy season","Absent",0.012019956125578485
"rainy season","Absent",0.012900941316569579
"rainy season","Absent",0.020451807788188416
"rainy season","Absent",0.027868061360227472
"rainy season","Absent",0.030133245954390455
"rainy season","Absent",0.04247162810408718
"rainy season","Absent",0.05159600664965406
"rainy season","Absent",0.013368307302959223
"rainy season","Absent",0.01604244911871878
"rainy season","Absent",0.017695639954515424
"rainy season","Absent",0.009236788672527516
"rainy season","Absent",0.01729657109023118
"rainy season","Absent",0.019903674819570862
"rainy season","Absent",0.019806264548191982
"rainy season","Absent",0.016415143271214398
"rainy season","Absent",0.01691873823473348
"rainy season","Absent",0.00786262703508948
"rainy season","Absent",0.021301431541585678
"rainy season","Absent",0.01970022937312775
"rainy season","Absent",0.016785044455972956
"rainy season","Absent",0.036886855902402114
"rainy season","Absent",0.017002049217239294
"rainy season","Absent",0.02057093750563967
"rainy season","Absent",0.026086117570755067
"rainy season","Absent",0.03833798878867341
"rainy season","Absent",0.02767878620969387
"rainy season","Absent",0.03222586139081814
"rainy season","Absent",0.04226115231043385
"rainy season","Absent",0.016960926865893462
"rainy season","Absent",0.030912489061137846
"rainy season","Absent",0.021127790918078343
"rainy season","Absent",0.019842801151892766
"rainy season","Absent",0.019067689988103233
"rainy season","Absent",0.01682227799328048
"rainy season","Absent",0.024824485359523127
"rainy season","Absent",0.010759932473125743
"rainy season","Absent",0.026166769838422695
"rainy season","Absent",0.05474397291989844
"rainy season","Absent",0.05330698530598556
"rainy season","Absent",0.01803700857288126
"rainy season","Absent",0.0223441664710006
"rainy season","Absent",0.0232373123796621
"rainy season","Absent",0.021304669605266603
"rainy season","Absent",0.02590582324070276
"rainy season","Absent",0.03427469678871077
"rainy season","Absent",0.03158960399555378
"rainy season","Absent",0.03073485273738576
"rainy season","Absent",0.04070135071432967
"rainy season","Absent",0.05130933882505015
"rainy season","Absent",0.05651484115574183
"rainy season","Absent",0.07761651905712709
"rainy season","Absent",0.04720596581462854
"rainy season","Absent",0.025980266757246483
"rainy season","Absent",0.01765489847701145
"rainy season","Absent",0.018872112041070865
"rainy season","Absent",0.02218997430482999
"rainy season","Absent",0.018844428105574847
"rainy season","Absent",0.02890501989958756
"rainy season","Absent",0.035582974496494835
"rainy season","Absent",0.025531839444777958
"rainy season","Absent",0.026917571231185468
"rainy season","Absent",0.03201537573060884
"rainy season","Absent",0.02029657756509969
"rainy season","Absent",0.022302310411186053
"rainy season","Absent",0.017988350950628805
"rainy season","Absent",0.02627688824765347
"rainy season","Absent",0.026710968304739076
"rainy season","Absent",0.023026973254308275
"rainy season","Absent",0.041586445256126724
"rainy season","Absent",0.037936521610653126
"rainy season","Absent",0.03823622172281869
"rainy season","Absent",0.05302140919071583
"rainy season","Absent",0.046305154305182485
"rainy season","Absent",0.03521349109721333
"rainy season","Absent",0.02852133144267384
"rainy season","Absent",0.03144257854481399
"rainy season","Absent",0.026701183198693097
"rainy season","Absent",0.051500879180095355
"rainy season","Absent",0.04130321239825265
"rainy season","Absent",0.040025148897253775
"rainy season","Absent",0.044219031749707115
"rainy season","Absent",0.00802899431370034
"rainy season","Absent",0.006571724499695053
"rainy season","Absent",0.007461666487268192
"rainy season","Absent",0.014144930325135243
"rainy season","Absent",0.008441502203628751
"rainy season","Absent",0.010195355556373516
"rainy season","Absent",0.019605875250214753
"rainy season","Absent",0.03590947825821254
"rainy season","Absent",0.01984266225277086
"rainy season","Absent",0.015937857897530383
"rainy season","Absent",0.019825485945674383
"rainy season","Absent",0.01698744053544315
"rainy season","Absent",0.01950807103137784
"rainy season","Absent",0.020942074702694664
"rainy season","Absent",0.01770137427076974
"rainy season","Absent",0.018641705073648377
"rainy season","Absent",0.023838265388062857
"rainy season","Absent",0.019687408697388584
"rainy season","Absent",0.012800763005864456
"rainy season","Absent",0.015389251004337998
"rainy season","Absent",0.014250760575108186
"rainy season","Absent",0.010943462860889671
"rainy season","Absent",0.011669344545826186
"rainy season","Absent",0.007601687628189409
"rainy season","Absent",0.009244939113952974
"rainy season","Absent",0.023890607235242386
"rainy season","Absent",0.015511053502797613
"rainy season","Absent",0.03296985895129517
"rainy season","Absent",0.02948528363319651
"rainy season","Absent",0.022755782273766647
"rainy season","Absent",0.02026402768637282
"rainy season","Absent",0.010667409784289832
"rainy season","Absent",0.008094058540297077
"rainy season","Absent",0.00954602921460814
"rainy season","Absent",0.009942100129464818
"rainy season","Absent",0.004890185703698366
"rainy season","Absent",0.005377724229337191
"rainy season","Absent",0.009432812278700834
"rainy season","Absent",0.013579081437112141
"rainy season","Absent",0.026065757479769712
"rainy season","Absent",0.019858868416689997
"rainy season","Absent",0.026305095850316963
"rainy season","Absent",0.020042364914950588
"rainy season","Absent",0.01232696672223295
"rainy season","Absent",0.02457405665632559
"rainy season","Absent",0.026667384889041627
"rainy season","Absent",0.02275211888773106
"rainy season","Absent",0.017180418551577606
"rainy season","Absent",0.01679432747310626
"rainy season","Absent",0.036569636014049785
"rainy season","Absent",0.032276242038498444
"rainy season","Absent",0.009023454824528106
"rainy season","Absent",0.021002382401561756
"rainy season","Absent",0.016414168404804457
"rainy season","Absent",0.04782226275017547
"rainy season","Absent",0.057916080738606796
"rainy season","Absent",0.031750112828379584
"rainy season","Absent",0.02342761088183028
"rainy season","Absent",0.022133787318504475
"rainy season","Absent",0.02572273622917604
"rainy season","Absent",0.021983436402145812
"rainy season","Absent",0.015331718376189934
"rainy season","Absent",0.01962798352729584
"rainy season","Absent",0.02826841995686743
"rainy season","Absent",0.02561277573073014
"rainy season","Absent",0.03343336251002619
"rainy season","Absent",0.023839938893032427
"rainy season","Absent",0.02159334745337115
"rainy season","Absent",0.026946100122049982
"rainy season","Absent",0.020981579350216276
"rainy season","Absent",0.018974997072166135
"rainy season","Absent",0.020470222700665387
"rainy season","Absent",0.021000101666679087
"rainy season","Absent",0.019443917164826807
"rainy season","Absent",0.01901530115438517
"rainy season","Absent",0.019243433371551214
"rainy season","Absent",0.048950729850216
"rainy season","Absent",0.03919994246172246
"rainy season","Absent",0.019706475335771797
"rainy season","Absent",0.012405119855684026
"rainy season","Absent",0.015539983435031386
"rainy season","Absent",0.019958846506984037
"rainy season","Absent",0.020599962985677248
"rainy season","Absent",0.023364955672659105
"rainy season","Absent",0.012971819567701676
"rainy season","Absent",0.027143545382528743
"rainy season","Absent",0.04464785558609917
"rainy season","Absent",0.04692709743058489
"rainy season","Absent",0.045812834402017374
"rainy season","Absent",0.0472976437374959
"rainy season","Absent",0.04992656765364866
"rainy season","Absent",0.04506037598121901
"rainy season","Absent",0.03576209304673425
"rainy season","Absent",0.027781665229109794
"rainy season","Absent",0.03764282176069732
"rainy season","Absent",0.048351211525133574
"rainy season","Absent",0.024178003631592372
"rainy season","Absent",0.021384498256116484
"rainy season","Absent",0.011901664674913078
"rainy season","Absent",0.013079933723194262
"rainy season","Absent",0.014474670777440564
"rainy season","Absent",0.024861620748313426
"rainy season","Absent",0.02117237527673785
"rainy season","Absent",0.02563717070339033
"rainy season","Absent",0.02434680498932376
"rainy season","Absent",0.04337216079644519
"rainy season","Absent",0.021588381554557112
"rainy season","Absent",0.02117744243240257
"rainy season","Absent",0.015479108545171533
"rainy season","Absent",0.01724836366507353
"rainy season","Absent",0.017039365400996757
"rainy season","Absent",0.017110157260067878
"rainy season","Absent",0.01294617760556453
"rainy season","Absent",0.009507731207735143
"rainy season","Absent",0.023465054667313197
"rainy season","Absent",0.05601520540578242
"rainy season","Absent",0.03866518098823941
"rainy season","Absent",0.02182740475109449
"rainy season","Absent",0.022525078285497283
"rainy season","Absent",0.02594319341298488
"rainy season","Absent",0.014447223907623988
"rainy season","Absent",0.019173407232055222
"rainy season","Absent",0.02074479307375014
"rainy season","Absent",0.012682882871727526
"rainy season","Absent",0.006552674448001019
"rainy season","Absent",0.015427803118934845
"rainy season","Absent",0.021759583452185045
"rainy season","Absent",0.02791938579713191
"rainy season","Absent",0.024951708055239323
"rainy season","Absent",0.0060243921057915465
"rainy season","Absent",0.015297069574600924
"rainy season","Absent",0.013485638157534579
"rainy season","Absent",0.0037374078353780626
"rainy season","Absent",0.009476416883858581
"rainy season","Absent",0.02375997111944514
"rainy season","Absent",0.03284906490690157
"rainy season","Absent",0.036843944581365584
"rainy season","Absent",0.02524507984176216
"rainy season","Absent",0.02084984009648643
"rainy season","Absent",0.021413815096177402
"rainy season","Absent",0.023371639005652537
"rainy season","Absent",0.01900891878912759
"rainy season","Absent",0.009022146518433034
"rainy season","Absent",0.0059792448395824096
"rainy season","Absent",0.006653654675582465
"rainy season","Absent",0.004349140672274536
"rainy season","Absent",0.00872028812281401
"rainy season","Absent",0.025103223871415475
"rainy season","Absent",0.02472539069451562
"rainy season","Absent",0.024050415646041993
"rainy season","Absent",0.01602575761861934
"rainy season","Absent",0.02285532836467894
"rainy season","Absent",0.026384673147929597
"rainy season","Absent",0.025605349102681342
"rainy season","Absent",0.028732298664071895
"rainy season","Absent",0.021554449724752487
"rainy season","Absent",0.019087626138965405
"rainy season","Absent",0.0214103249287731
"rainy season","Absent",0.02216535488189315
"rainy season","Absent",0.017424435828330274
"rainy season","Absent",0.03701096717957392
"rainy season","Absent",0.039889314419047285
"rainy season","Absent",0.04733127485374726
"rainy season","Absent",0.052343212826210024
"rainy season","Absent",0.04227738370915015
"rainy season","Absent",0.04037812908035869
"rainy season","Absent",0.028003605758743767
"rainy season","Absent",0.03547486008460662
"rainy season","Absent",0.05466417610055973
"rainy season","Absent",0.008362013764262724
"rainy season","Absent",0.04320618598008083
"rainy season","Absent",0.03976484692783149
"rainy season","Absent",0.029141383548031318
"rainy season","Absent",0.015818834372230604
"rainy season","Absent",0.03924453814414257
"rainy season","Absent",0.014293191128062273
"rainy season","Absent",0.011789193172271567
"rainy season","Absent",0.01169584065448573
"rainy season","Absent",0.012789548052761012
"rainy season","Absent",0.01398602307272969
"rainy season","Absent",0.0234119430516239
"rainy season","Absent",0.03067442295914239
"rainy season","Absent",0.028118684353334047
"rainy season","Absent",0.033558234702607936
"rainy season","Absent",0.040432150744374236
"rainy season","Absent",0.011306867437837315
"rainy season","Absent",0.014001881017490232
"rainy season","Absent",0.03187280948194754
"rainy season","Absent",0.020000480114325567
"rainy season","Absent",0.04323456447743648
